#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,_result,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:54.890005Z,3.232051095,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:55.890005Z,4.316380207,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:56.890005Z,3.479636736,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:57.890005Z,3.390166445,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:58.890005Z,3.66686024,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:34:59.890005Z,3.789236611,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:00.890005Z,3.464768117,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:01.890005Z,3.382417203,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:02.890005Z,3.441879903,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:03.890005Z,3.401993525,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:04.890005Z,3.605115259,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:05.890005Z,3.078190825,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:06.890005Z,3.510880545,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:07.890005Z,3.574680178,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:08.890005Z,3.315933087,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:09.890005Z,3.643339928,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:10.890005Z,3.743237069,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:11.890005Z,3.645052224,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:12.890005Z,3.113537224,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:13.890005Z,3.296963112,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:14.890005Z,3.301404303,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:15.890005Z,3.76481596,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:16.890005Z,3.469249276,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:17.890005Z,3.091191783,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:18.890005Z,3.329158834,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:19.890005Z,3.693105645,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:20.890005Z,3.386774022,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:21.890005Z,3.660343576,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:22.890005Z,3.708721366,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:23.890005Z,3.684451012,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:24.890005Z,2.957949274,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:25.890005Z,3.196408902,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:26.890005Z,3.899152337,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:27.890005Z,3.476299222,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:28.890005Z,3.523992889,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:29.890005Z,3.440951571,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:30.890005Z,3.685574267,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:31.890005Z,3.217073477,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:32.890005Z,3.237176441,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:33.890005Z,3.50014993,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:34.890005Z,3.482685617,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:35.890005Z,3.313260715,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:36.890005Z,3.067800728,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:37.890005Z,3.703367314,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:38.890005Z,2.899304079,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:39.890005Z,3.628884054,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:40.890005Z,3.473354847,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:41.890005Z,3.610078818,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:42.890005Z,4.10661426,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:43.890005Z,3.498269659,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:44.890005Z,3.43004081,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:45.890005Z,3.299226642,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:46.890005Z,3.650521403,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:47.890005Z,2.958473127,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:48.890005Z,3.730920217,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:49.890005Z,3.470652368,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:50.890005Z,3.300334104,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:51.890005Z,3.203448218,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:52.890005Z,3.451730471,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:53.890005Z,3.425909911,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:54.890005Z,3.66228846,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:55.890005Z,3.208031954,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:56.890005Z,2.996916997,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:57.890005Z,3.009026512,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:58.890005Z,3.443021159,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:35:59.890005Z,3.404487044,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:00.890005Z,3.056268285,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:01.890005Z,3.900055997,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:02.890005Z,3.437515074,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:03.890005Z,3.521549952,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:04.890005Z,3.360889212,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:05.890005Z,3.764171191,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:06.890005Z,3.629505702,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:07.890005Z,3.131349959,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:08.890005Z,3.302700513,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:09.890005Z,3.566388572,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:10.890005Z,4.038066189,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:11.890005Z,3.210208498,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:12.890005Z,3.451728771,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:13.890005Z,2.968048671,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:14.890005Z,3.700715177,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:15.890005Z,4.419726842,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:16.890005Z,3.520152836,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:17.890005Z,3.209415914,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:18.890005Z,3.525965347,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:19.890005Z,3.306064956,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:20.890005Z,3.701348818,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:21.890005Z,3.112224038,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:22.890005Z,3.026778184,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:23.890005Z,4.31755775,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:24.890005Z,3.322690547,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:25.890005Z,3.590895809,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:26.890005Z,3.274582652,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:27.890005Z,3.859177133,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:28.890005Z,4.120080365,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:29.890005Z,3.599330503,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:30.890005Z,3.612855078,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:31.890005Z,3.458303734,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:32.890005Z,3.354380944,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:33.890005Z,3.875321143,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:34.890005Z,3.219268444,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:35.890005Z,3.473102686,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:36.890005Z,3.276589301,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:37.890005Z,3.736948883,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:38.890005Z,4.279019868,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:39.890005Z,3.441123114,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:40.890005Z,3.283378706,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:41.890005Z,3.024161253,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:42.890005Z,3.753842032,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:43.890005Z,3.000177443,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:44.890005Z,4.067109772,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:45.890005Z,3.448984163,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:46.890005Z,3.414656274,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:47.890005Z,4.115108236,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:48.890005Z,3.360241404,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:49.890005Z,2.980837525,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:50.890005Z,3.182482332,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:51.890005Z,3.466177786,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:52.890005Z,3.126125441,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:53.890005Z,3.045355166,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:54.890005Z,2.908767323,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:55.890005Z,3.461938616,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:56.890005Z,3.947497145,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:57.890005Z,3.590391275,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:58.890005Z,2.783517453,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:36:59.890005Z,3.096093916,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:00.890005Z,2.875186827,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:01.890005Z,3.581996824,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:02.890005Z,3.18718006,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:03.890005Z,3.705056386,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:04.890005Z,3.115707818,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:05.890005Z,2.847938014,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:06.890005Z,3.077498933,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:07.890005Z,2.716816958,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:08.890005Z,3.407568305,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:09.890005Z,3.02417663,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:10.890005Z,3.473971195,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:11.890005Z,3.567044503,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:12.890005Z,3.96636407,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:13.890005Z,3.293473063,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:14.890005Z,3.405531891,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:15.890005Z,3.671612936,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:16.890005Z,3.873858463,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:17.890005Z,2.633782913,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:18.890005Z,3.165965591,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:19.890005Z,3.408782336,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:20.890005Z,3.372667552,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:21.890005Z,3.521802521,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:22.890005Z,3.023561049,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:23.890005Z,3.63394814,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:24.890005Z,3.275745939,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:25.890005Z,4.180129731,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:26.890005Z,3.379634842,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:27.890005Z,3.800163003,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:28.890005Z,3.333758767,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:29.890005Z,3.385189201,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:30.890005Z,3.194804065,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:31.890005Z,3.183851353,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:32.890005Z,3.902617944,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:33.890005Z,3.517479771,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:34.890005Z,3.893695915,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:35.890005Z,3.639714338,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:36.890005Z,2.970330324,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:37.890005Z,3.338322111,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:38.890005Z,3.768333799,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:39.890005Z,4.255847929,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:40.890005Z,3.406485041,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:41.890005Z,3.268623885,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:42.890005Z,3.762514949,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:43.890005Z,3.535696643,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:44.890005Z,3.319695123,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:45.890005Z,3.286203488,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:46.890005Z,3.34693827,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:47.890005Z,3.345998405,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:48.890005Z,3.48139585,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:49.890005Z,3.627909248,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:50.890005Z,3.647724061,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:51.890005Z,3.393099635,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:52.890005Z,3.787339612,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:53.890005Z,3.459036422,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:54.890005Z,3.370168183,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:55.890005Z,3.968191302,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:56.890005Z,4.17995846,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:57.890005Z,3.545386168,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:58.890005Z,3.256822182,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:37:59.890005Z,3.75766873,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:00.890005Z,3.672173345,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:01.890005Z,3.681362884,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:02.890005Z,2.873870015,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:03.890005Z,4.001217318,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:04.890005Z,3.295843046,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:05.890005Z,3.556112323,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:06.890005Z,3.375550945,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:07.890005Z,3.332416353,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:08.890005Z,4.206342941,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:09.890005Z,3.357782136,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:10.890005Z,4.84171038,Column34,Feature Table
,,27,2020-02-12T12:41:57Z,2024-03-13T12:41:57.66Z,2024-03-11T13:38:11.890005Z,3.074639847,Column34,Feature Table
